amount,transaction_hour,is_new_receiver,is_new_device,location_change,failed_transactions,transaction_frequency,account_age_days,is_fraud
6014.42,21,1,1,1,0,12,55,1
1031.01,23,0,0,0,0,15,540,0
3863.83,0,1,1,0,0,10,548,1
7571.08,10,0,0,0,0,17,169,0
1906.02,22,0,1,0,0,4,447,0
1365.79,7,0,0,0,0,15,135,0
2269.75,21,0,1,0,0,10,946,0
1668.48,16,1,0,0,1,14,489,1
1461.76,23,0,1,0,4,10,63,1
3328.76,19,1,0,0,0,3,317,0
14315.28,20,0,0,0,0,4,969,0
4254.2,12,0,0,0,0,4,34,0
1258.94,15,1,0,0,1,10,472,1
490.57,21,0,0,0,1,11,247,0
7157.45,8,1,1,0,0,6,465,0
2905.36,8,0,0,0,0,20,957,0
10360.13,8,1,0,1,1,3,287,0
6474.23,8,0,0,1,0,5,383,0
9554.92,10,0,0,0,0,6,399,0
1914.28,18,0,0,0,0,5,284,0
7082.93,4,0,1,0,0,8,172,0
1849.66,5,0,0,0,1,10,655,1
16798.03,10,0,0,1,2,11,721,1
6079.78,9,0,0,0,1,17,24,0
2363.92,21,0,0,0,0,5,845,0
1894.25,5,0,0,0,1,2,42,0
1281.19,0,0,0,0,0,6,959,0
7127.6,12,0,0,0,0,4,149,0
1490.9,11,0,0,0,2,8,665,0
5437.7,17,0,0,0,0,8,275,0
1854.33,12,0,0,0,0,12,112,0
6517.71,0,0,1,0,5,4,259,1
10132.44,6,1,0,0,4,7,430,1
9041.15,13,0,0,0,0,16,920,0
8594.02,13,0,0,0,0,8,21,0
1257.48,4,0,0,0,0,8,257,0
565.22,17,0,0,0,3,10,121,0
7212.85,8,1,0,0,0,6,178,0
2766.49,15,1,0,1,5,9,415,1
3407.46,16,0,0,0,0,11,519,0
199.87,23,0,0,0,0,8,672,0
1813.2,3,0,0,0,0,14,43,0
215.54,23,0,0,0,0,7,760,0
12691.01,12,1,0,0,3,14,100,1
1683.5,20,0,0,0,0,9,707,0
4899.68,19,0,0,0,0,8,188,0
248.56,8,0,1,1,0,2,193,0
6604.93,7,0,0,0,1,4,524,0
2350.75,13,0,0,1,0,5,778,0
13701.94,18,1,1,1,2,19,375,1
13151.87,18,0,0,1,0,16,967,0
2370.84,10,1,0,1,0,15,281,1
13883.44,23,0,0,0,0,2,475,0
33380.06,18,0,0,0,0,10,347,0
10482.08,5,0,1,0,0,5,61,0
11191.0,12,0,0,0,5,2,838,0
1728.17,21,1,1,1,0,9,340,1
5168.08,15,0,0,0,0,7,561,0
427.75,21,0,0,0,0,7,150,0
608.38,17,0,0,0,0,4,508,0
40844.51,14,0,1,0,1,9,794,1
2382.84,22,1,0,1,1,6,489,0
8284.34,17,0,0,0,0,17,544,0
9869.99,20,0,0,0,1,18,855,0
11722.55,17,0,0,0,0,9,65,0
36274.88,6,0,0,1,0,15,740,1
1668.45,13,0,0,0,0,3,405,0
257.13,17,1,1,1,1,6,334,1
3187.93,12,0,0,0,0,15,147,0
846.13,16,0,0,0,0,4,921,0
146.09,1,0,0,0,0,5,393,0
2691.73,15,0,0,0,0,4,809,0
9197.59,19,0,0,0,0,18,541,0
5020.76,8,0,1,0,0,1,303,0
2260.59,10,0,0,0,2,3,962,0
6383.83,13,0,1,0,0,12,623,0
1593.94,12,0,0,1,0,9,627,0
96.92,9,0,0,0,1,17,223,0
8682.53,22,1,0,0,1,7,378,0
5874.9,16,0,0,0,0,4,671,0
8630.54,23,1,0,1,0,8,14,1
248.3,23,0,0,1,1,7,663,0
10898.44,0,0,0,1,0,4,223,0
5808.03,20,0,0,0,0,9,294,0
4982.36,20,0,1,1,0,9,208,0
5888.8,7,0,0,0,4,7,136,0
11999.75,11,0,0,1,0,9,460,0
5314.92,12,1,0,0,0,13,897,0
5228.6,23,0,0,1,0,11,700,1
28063.01,11,1,0,0,2,10,640,1
8491.5,2,0,1,0,0,10,680,1
3513.54,6,0,0,0,1,10,14,0
7383.63,17,0,0,0,1,9,732,0
2968.21,6,0,0,0,0,3,193,0
1569.43,7,0,0,0,2,9,470,0
5460.71,7,1,0,0,0,6,493,0
15811.73,5,0,0,0,3,7,924,1
15892.25,7,0,1,0,1,9,77,1
2520.44,22,0,0,0,3,5,72,0
4510.56,13,0,0,1,1,12,762,0
1436.77,15,0,0,0,2,10,951,0
32609.48,3,0,0,0,0,4,179,0
23827.25,13,0,0,0,0,1,647,0
6300.52,7,0,0,0,0,15,131,0
9800.53,7,0,0,0,0,11,91,0
7543.71,9,0,0,0,1,4,787,0
5405.99,21,0,0,0,0,6,366,0
338.94,8,0,0,0,0,14,277,0
3649.22,18,0,0,0,1,6,754,0
6749.64,21,1,0,1,2,8,812,1
6800.5,22,1,0,0,1,18,192,0
2812.03,19,0,1,0,1,10,65,1
17062.09,4,1,0,1,0,12,862,1
1108.9,7,0,1,0,2,14,916,1
4173.2,14,0,0,0,0,10,973,0
7054.23,7,0,0,0,4,5,132,0
7176.82,7,1,0,0,0,11,348,0
6285.65,23,0,0,0,1,7,986,1
1941.89,6,1,0,1,0,11,634,1
1029.09,7,1,0,0,0,11,319,0
6072.62,23,0,0,0,1,9,617,0
5497.29,23,0,0,1,2,7,451,0
1196.0,10,0,0,1,2,6,894,0
7337.51,9,0,0,0,0,5,934,0
3653.71,10,0,1,1,0,5,253,0
6621.4,3,0,1,0,0,12,423,1
10907.56,23,0,0,0,0,10,839,0
1126.01,14,0,0,0,0,8,389,0
125.98,13,0,0,0,1,12,850,0
9070.34,8,0,1,0,0,2,2,0
5655.0,7,0,0,0,1,17,377,0
7226.63,4,0,0,0,0,3,205,0
10936.7,12,0,0,0,0,12,973,0
9751.55,6,1,1,0,0,6,303,0
19462.89,7,0,0,1,1,3,609,1
4616.38,23,0,0,0,1,10,110,0
4032.39,17,1,0,0,0,5,801,0
3093.86,6,0,1,1,0,9,175,0
1011.22,20,1,1,0,0,4,976,0
5110.31,8,0,0,0,1,5,264,0
1956.18,9,1,0,0,1,8,311,0
15263.25,3,1,0,0,0,11,108,1
5260.76,21,0,0,0,0,10,361,0
5401.3,23,0,1,1,0,6,816,1
2640.33,20,1,0,0,0,16,652,0
330.34,2,1,0,0,0,6,102,0
203.55,15,1,0,0,0,13,701,0
3312.96,0,0,0,0,0,6,832,0
540.14,5,1,1,0,0,13,172,1
5611.34,11,0,0,0,0,12,675,0
12780.43,6,0,0,0,0,12,544,0
12879.12,16,0,0,1,0,8,66,0
6466.04,15,0,0,0,1,18,63,0
1433.7,16,0,0,1,0,11,684,0
11936.51,15,0,1,0,0,14,71,0
13044.26,7,0,0,0,1,7,123,0
1323.82,16,0,1,0,3,3,177,1
8033.34,13,1,0,0,0,5,232,0
2035.6,16,0,1,1,0,8,447,0
9746.36,9,0,0,0,2,1,632,0
35360.58,12,0,0,1,3,3,505,1
192.92,6,0,0,0,0,8,425,0
13669.51,8,0,1,1,0,14,505,1
5857.18,12,0,0,1,1,7,327,0
21767.15,12,0,0,0,0,8,547,0
3763.04,18,1,1,0,3,6,847,1
11289.14,23,0,0,1,0,9,442,0
396.55,6,0,0,0,2,16,198,0
2460.33,15,0,0,1,0,8,6,0
426.21,6,0,0,0,0,3,268,0
22226.2,8,0,0,0,4,10,226,1
10198.76,23,0,0,0,0,20,644,0
11495.49,19,0,0,0,0,6,546,0
16690.36,16,0,0,0,2,11,547,0
543.67,19,0,0,1,0,3,711,0
2932.63,14,0,0,0,0,7,360,0
452.1,9,1,0,0,0,10,459,0
1430.36,19,0,0,1,0,6,353,0
1573.25,23,0,0,0,1,6,456,0
3809.17,19,0,1,1,2,11,749,1
1886.46,20,1,1,0,0,6,891,0
648.69,21,1,0,0,0,10,504,0
1109.87,5,0,1,0,0,5,7,1
965.91,1,1,1,0,2,6,471,1
21698.6,18,0,0,0,1,22,963,0
8555.04,14,1,0,0,2,16,905,1
20617.56,8,0,0,1,4,8,29,1
3486.13,11,0,0,0,0,19,251,0
1967.44,13,0,1,1,0,12,179,1
9615.64,11,0,0,0,0,8,263,0
2379.41,10,0,0,1,0,12,632,0
2144.77,7,0,0,0,0,5,18,0
1597.75,23,0,0,0,2,3,724,0
843.36,7,0,0,0,0,10,863,0
1788.02,13,0,1,1,0,11,788,1
2644.0,10,1,0,0,0,8,447,0
6735.04,17,1,1,0,1,3,791,1
397.65,13,1,0,0,0,14,726,0
1428.19,22,0,0,0,0,6,826,0
9943.63,13,0,0,1,0,22,815,0
963.43,21,0,1,0,2,6,22,0
2527.19,16,0,0,0,0,4,438,0
12009.74,13,0,0,0,3,10,428,0
1019.98,3,0,0,1,0,6,681,0
528.17,16,1,1,1,4,2,847,1
3986.15,23,0,0,0,2,9,13,0
2170.82,6,1,0,0,0,9,267,0
4982.54,0,0,0,0,0,5,212,0
9781.87,11,0,0,0,0,2,795,0
895.08,21,0,0,0,1,7,474,0
5225.0,10,0,1,0,0,15,303,0
4235.36,17,1,0,0,0,5,18,0
943.46,9,0,1,0,0,17,348,0
5878.97,6,0,0,0,1,3,642,0
1928.26,10,0,0,0,0,8,524,0
4024.64,6,0,1,0,0,5,889,0
525.13,17,0,0,0,0,10,516,0
3702.5,9,0,0,0,0,12,714,0
2205.71,9,0,0,0,0,14,809,0
10378.69,21,0,0,1,1,5,366,0
362.0,13,0,0,0,0,7,784,0
3263.97,5,1,0,1,0,12,673,1
3689.71,6,1,0,0,0,27,940,0
7756.04,11,0,0,0,5,9,59,0
5133.95,16,0,0,0,0,6,962,0
6611.5,21,0,1,0,4,12,751,1
9014.83,14,1,0,0,0,3,255,0
11901.84,0,0,0,0,0,13,727,0
2270.18,23,1,0,1,1,15,846,1
4643.44,11,0,0,0,0,8,28,0
11009.54,13,0,0,0,1,6,363,0
27320.42,19,0,0,0,2,9,503,0
13227.49,16,0,1,0,0,18,252,0
2796.2,21,0,1,0,1,7,507,0
1312.72,17,0,0,0,0,12,97,0
4042.92,16,0,0,0,2,4,176,0
8130.44,7,0,0,0,0,4,344,0
4080.37,17,1,0,0,0,23,924,0
3970.37,15,0,0,0,0,9,999,0
10939.49,10,1,0,0,3,13,411,1
2700.9,14,1,0,0,0,5,13,0
11797.88,3,1,0,0,0,12,186,1
3143.39,21,1,0,0,0,19,2,1
2397.06,15,1,0,1,1,9,380,1
3640.71,5,0,0,1,0,11,349,1
8634.19,5,0,0,0,0,3,401,0
818.06,12,0,0,0,0,3,402,0
1322.07,11,0,1,0,0,3,444,0
18160.33,18,1,1,0,0,15,910,1
1167.81,10,0,0,0,0,10,346,0
5042.19,15,0,0,1,0,8,452,0
5205.22,19,0,0,0,0,9,262,0
4045.65,22,1,0,0,0,11,400,0
6219.52,17,0,0,0,0,14,853,0
1576.84,21,0,0,1,1,12,427,0
4836.65,6,0,0,0,0,2,175,0
2802.95,18,0,0,1,0,13,200,0
6512.35,12,0,0,0,0,10,391,0
923.48,22,0,0,0,0,4,763,0
5086.08,19,1,0,1,2,7,974,0
1239.39,9,0,0,1,0,7,175,0
1969.73,13,0,0,0,0,6,839,0
1490.85,11,1,0,1,2,14,587,1
1221.51,12,1,0,0,1,12,299,0
10492.24,22,1,0,0,1,8,468,0
2028.78,1,0,0,0,1,9,985,0
15723.96,7,1,0,0,0,13,608,1
21034.67,4,0,0,0,3,5,339,1
5091.43,11,0,0,0,2,6,703,0
935.91,11,0,0,0,0,8,563,0
2825.69,12,0,0,0,1,4,597,0
9598.98,3,0,0,0,0,1,202,0
2757.41,10,0,0,0,1,6,259,0
556.23,19,1,0,0,0,9,105,0
4892.2,12,0,0,0,0,7,496,0
11200.66,18,0,0,0,0,8,174,0
9545.65,11,0,0,0,0,16,241,0
1165.13,17,0,1,0,0,19,95,0
6712.45,21,1,1,0,0,4,678,0
1504.65,22,1,0,1,1,6,103,0
1487.0,21,1,0,0,2,9,129,0
12442.26,8,0,0,0,0,4,85,0
1733.44,9,0,1,0,2,15,985,1
1843.02,20,0,0,0,0,17,270,0
13.92,17,0,0,0,2,5,236,0
12282.28,23,0,0,1,0,4,550,0
9448.49,18,0,0,0,2,11,804,0
5932.35,15,0,0,0,1,14,960,0
8334.15,16,0,0,0,0,3,637,0
999.59,11,0,0,0,0,12,244,0
3688.52,16,0,0,1,4,3,606,0
2605.96,10,0,1,0,1,1,893,0
600.82,17,0,0,0,0,5,213,0
4004.72,20,0,0,0,0,21,37,0
15220.1,6,0,0,0,1,11,382,0
255.3,11,1,0,0,4,4,598,0
2077.3,16,1,0,0,0,7,188,0
1405.69,19,0,0,0,3,5,159,0
1642.01,22,0,1,0,0,12,302,0
14354.21,9,0,0,0,3,10,131,1
3797.45,12,0,0,1,1,14,495,0
3777.52,3,1,0,0,0,21,820,1
8587.11,21,1,0,0,0,3,245,0
1016.91,12,1,0,0,0,2,594,0
4017.98,13,0,0,0,0,1,96,0
3382.56,10,1,0,0,3,9,396,0
5461.58,10,0,0,0,1,9,762,0
46351.18,13,1,0,0,0,10,148,1
8813.7,10,0,1,0,3,17,407,1
3053.65,21,0,0,0,0,9,797,0
10555.99,11,0,0,0,2,15,528,0
1133.1,3,0,0,0,2,8,612,0
195.62,17,0,1,0,3,8,416,1
1382.32,15,1,0,1,0,7,56,0
2506.84,11,0,0,0,0,10,257,0
4297.21,9,0,0,0,0,3,937,0
5739.08,22,0,0,0,0,13,357,0
14498.19,11,0,0,0,0,14,859,0
4288.31,6,1,0,0,2,12,850,1
4184.21,11,0,0,0,0,7,964,0
319.29,12,0,0,0,0,14,285,0
223.21,7,1,0,0,0,9,328,0
4816.53,14,1,0,1,0,13,88,1
3469.43,22,0,0,0,1,2,138,0
10974.83,23,1,0,0,0,10,231,1
1060.98,14,0,0,0,0,10,764,0
161.73,9,1,0,0,0,6,732,0
3586.54,6,0,0,0,0,2,963,0
1636.75,21,1,0,0,0,7,820,0
315.32,12,0,0,0,2,5,579,0
7747.15,11,0,0,0,2,10,753,0
719.95,18,0,0,1,0,16,535,0
5633.85,17,0,1,1,0,9,155,0
1989.78,16,1,0,0,3,14,554,1
1153.3,6,0,0,1,0,11,536,0
2875.81,12,0,0,1,0,7,319,0
9710.16,2,0,0,1,0,7,875,0
2996.41,8,0,0,0,1,3,8,1
8346.27,17,1,0,0,3,19,392,1
814.52,15,0,0,0,0,7,431,0
8900.79,11,0,0,0,0,7,785,0
1632.46,17,0,0,0,1,8,33,0
6797.92,18,1,0,0,4,10,384,1
5015.25,10,0,0,0,2,9,10,0
15892.69,22,0,0,1,1,13,368,1
2949.5,22,1,0,0,2,9,741,0
420.73,12,0,0,0,0,6,651,0
126.05,17,0,0,0,0,4,474,0
10531.88,22,1,0,1,0,11,508,1
4473.3,14,1,0,1,0,4,51,0
8966.44,19,1,0,0,0,14,993,0
1612.77,12,1,0,0,2,6,491,0
2549.49,15,0,0,0,0,13,626,0
193.4,7,0,0,0,1,12,840,0
19551.39,8,0,0,0,0,13,669,0
6623.34,22,0,0,0,1,3,462,0
16246.77,16,1,0,0,0,4,596,0
1861.36,2,1,0,0,1,10,290,1
5682.21,17,0,0,1,0,6,872,0
6818.55,7,1,1,0,0,12,630,1
2302.39,13,0,0,0,0,15,395,0
11317.56,0,0,0,0,0,5,136,0
17653.09,16,0,0,0,0,5,769,0
12979.38,16,0,0,0,0,6,795,0
8070.95,11,0,1,0,0,14,207,0
1959.93,23,1,0,0,1,12,883,1
1994.51,21,0,0,0,1,11,177,0
19849.74,16,1,0,1,2,6,788,1
72.03,6,0,0,1,0,7,222,0
7563.74,23,0,0,0,0,13,885,0
7360.08,20,0,1,0,1,17,47,1
5858.12,23,0,0,1,0,7,278,0
27706.69,10,1,0,0,0,2,461,0
2252.75,13,0,0,0,1,10,486,0
2502.84,17,1,0,0,0,6,471,0
503.38,17,1,0,0,0,6,22,0
3518.97,3,1,0,0,1,3,195,1
1825.14,20,0,0,0,1,6,638,0
2533.96,8,1,0,0,1,7,335,0
10805.31,14,0,0,0,0,6,242,0
16455.1,9,0,0,0,2,7,77,0
1242.8,14,0,0,1,1,7,79,0
2806.16,22,1,0,0,2,11,312,1
15849.31,16,0,0,0,1,4,22,0
392.81,14,0,0,0,0,16,716,0
591.45,5,0,0,0,0,6,624,0
1076.09,16,0,0,0,1,9,940,0
5436.36,12,0,0,0,1,6,81,0
988.45,14,1,0,1,0,4,506,0
20676.45,11,0,0,0,1,5,896,1
3561.29,15,1,1,0,0,6,445,0
4187.13,17,0,0,0,0,5,890,0
1709.42,17,1,0,0,0,2,992,0
3830.15,6,0,0,0,0,4,429,0
6516.72,1,0,0,0,0,14,169,0
8356.08,17,0,0,1,1,7,50,0
8421.33,12,0,1,0,0,9,330,0
5184.95,22,1,0,1,0,8,749,0
14092.97,15,0,0,0,5,6,683,0
10213.0,1,1,0,0,0,1,885,0
8499.35,10,1,0,0,1,5,914,0
353.27,13,0,0,0,3,4,169,0
51.41,4,0,0,0,0,8,979,0
1442.95,6,0,0,0,1,12,619,0
6545.36,22,0,0,0,4,5,754,0
3187.99,6,0,0,0,2,8,91,0
3099.06,9,1,0,0,0,13,520,0
12965.42,9,0,0,0,0,5,377,0
13565.02,15,0,1,1,0,15,530,1
14402.94,1,0,0,0,2,12,878,1
2270.2,18,0,0,0,2,5,862,0
7057.57,8,1,0,0,2,5,699,0
1911.7,20,1,0,1,0,14,153,1
1278.85,8,0,0,0,0,2,51,0
1234.7,6,1,0,0,0,21,641,0
2522.28,11,0,0,0,0,5,358,0
3382.27,21,0,0,0,1,3,722,0
10675.34,10,0,0,1,0,11,177,0
776.26,3,1,0,0,0,5,462,0
7976.47,7,0,0,0,2,5,653,0
4558.74,7,0,0,0,0,8,345,0
2047.6,17,0,0,0,3,12,320,0
4083.33,14,0,0,1,0,14,520,0
2149.55,23,1,1,1,3,5,956,1
5449.26,17,0,0,0,0,6,147,0
3423.31,14,1,0,0,0,9,62,0
1087.67,8,0,1,0,1,9,936,0
753.75,9,0,0,0,2,14,374,0
4757.15,17,0,0,1,0,5,309,0
13972.07,17,0,0,0,1,17,625,0
2539.18,1,0,0,0,4,5,361,1
7933.04,21,0,0,0,0,7,882,0
6459.28,10,0,1,0,1,3,873,0
16100.34,16,1,0,1,0,2,373,1
10331.58,12,0,1,0,0,6,3,0
5026.64,7,0,0,0,0,8,890,0
6430.68,21,0,0,0,0,17,541,0
13729.47,19,0,0,1,0,5,80,0
3070.14,8,0,1,1,0,4,391,0
2384.23,0,1,0,0,0,18,574,1
75.22,21,0,0,0,0,6,949,0
10521.23,13,1,0,0,0,9,597,0
9696.12,21,1,0,1,0,8,238,0
671.93,7,0,0,1,0,1,683,0
5170.28,16,0,0,0,3,7,782,0
3751.52,8,0,0,0,0,7,935,0
768.21,7,0,1,1,0,2,280,0
23655.07,15,1,0,0,0,11,222,1
1460.11,18,1,0,0,1,9,248,0
427.61,9,0,0,0,0,15,801,0
5430.95,1,0,1,1,0,5,372,1
8066.35,18,1,0,0,1,3,854,0
207.89,22,0,0,1,0,6,970,0
6460.27,8,1,0,0,0,4,574,0
4569.47,19,1,0,0,3,7,574,0
663.97,21,0,1,0,0,11,459,0
1146.25,15,0,1,1,0,8,463,0
5045.62,13,0,0,0,0,6,370,0
2118.91,11,0,0,0,0,5,368,0
16724.36,21,0,0,1,0,4,439,0
10256.94,18,0,0,0,0,11,990,0
24660.86,18,1,0,1,0,7,14,1
1813.96,9,0,0,0,0,15,608,0
20994.33,17,0,0,0,3,12,574,1
3395.72,13,0,1,0,1,12,538,1
2571.84,21,0,0,1,0,10,981,0
319.97,17,0,0,0,0,16,765,0
335.25,18,0,0,1,0,3,5,0
7076.15,20,0,0,0,0,8,943,0
3684.15,14,0,0,0,4,3,204,0
1551.15,14,0,0,0,4,13,541,1
5721.05,19,0,0,1,0,6,917,0
1759.0,21,0,0,0,0,13,665,0
5181.27,8,0,0,0,3,8,437,0
2680.31,14,1,1,1,1,16,80,1
10418.38,6,0,0,0,0,9,991,0
10322.04,19,0,1,0,0,7,340,0
3903.06,8,1,1,0,0,10,479,1
2602.26,16,0,1,0,2,10,75,1
2711.77,8,1,1,0,0,7,568,0
9840.56,10,0,0,1,1,5,884,0
2396.58,13,0,1,0,0,2,445,0
1417.19,10,0,0,0,3,7,544,0
540.94,8,0,0,1,0,6,240,0
3781.95,9,0,0,0,0,5,648,0
3958.21,15,0,0,1,0,12,471,0
11039.66,18,0,0,0,0,5,200,0
1510.3,21,1,0,0,0,10,386,0
2887.82,9,0,0,0,0,14,411,0
9924.25,1,0,0,0,0,8,804,0
10420.81,16,0,0,0,0,2,867,0
2923.0,15,0,0,0,0,10,919,0
3697.39,16,1,0,0,0,16,297,0
2178.28,20,0,0,0,0,9,368,0
16188.65,7,0,0,0,0,12,397,0
767.76,2,0,0,0,0,4,479,0
16295.87,0,1,0,0,0,4,621,0
6919.54,9,0,0,0,0,1,478,0
4560.24,20,0,0,0,0,9,902,0
209.23,11,0,0,0,0,10,699,0
3882.96,3,0,0,0,1,5,148,0
3152.94,7,0,1,0,0,16,858,0
1064.83,17,0,0,0,0,5,356,1
6419.83,18,1,0,0,1,11,787,1
21284.06,3,0,0,1,0,6,342,1
4965.81,13,0,0,0,0,4,652,0
7536.4,11,0,1,0,0,8,515,0
435.44,22,0,0,0,1,6,629,0
3254.28,14,0,0,1,1,8,389,0
752.22,20,0,0,0,1,8,69,0
5702.82,12,0,0,0,2,5,427,0
16740.57,18,0,0,0,1,6,983,0
6514.31,21,0,0,1,2,5,462,0
489.48,22,0,0,0,0,9,565,0
2637.93,14,0,1,0,0,12,497,0
4809.9,16,0,0,0,3,6,167,0
3107.12,17,0,0,0,3,3,519,0
10771.75,21,0,0,0,0,8,122,0
10123.74,11,1,0,0,0,10,803,0
5687.89,21,0,0,1,2,8,870,0
2815.24,10,0,0,0,0,12,206,0
1778.94,12,1,0,1,0,6,437,0
681.45,10,0,0,0,0,6,785,0
2640.08,6,1,0,1,0,5,967,0
3208.15,16,0,0,1,0,9,788,0
6768.79,13,0,0,0,1,2,546,0
6450.47,9,0,0,0,0,9,638,0
446.12,15,0,0,0,3,7,286,0
3027.73,15,1,0,0,3,9,626,0
1213.74,19,0,1,0,1,12,808,1
1033.4,21,0,0,1,4,9,397,0
10547.27,12,0,0,0,0,9,947,0
266.91,16,0,0,0,0,13,902,0
3269.92,11,0,0,0,2,4,824,0
1115.01,21,0,1,0,0,15,375,0
12698.19,20,0,0,0,0,6,371,0
4895.66,17,1,0,1,0,8,505,0
1588.96,5,0,0,0,1,8,91,0
4198.08,18,0,0,1,1,15,637,1
7899.12,10,0,0,0,1,7,18,0
19047.4,6,1,0,0,1,7,88,0
1504.2,13,0,0,0,1,3,736,0
13048.92,8,0,1,0,0,7,359,0
16346.31,4,1,0,0,0,11,282,1
14901.75,12,0,0,0,1,12,162,0
6063.96,2,0,0,1,0,10,405,1
5972.61,9,0,0,0,5,3,540,0
3107.15,20,1,0,0,1,2,261,0
8385.59,14,1,0,0,1,8,362,0
4556.68,16,1,1,0,4,8,850,1
6798.76,17,0,0,0,0,8,776,0
3366.5,7,0,0,0,0,14,747,0
7899.35,22,0,0,1,0,9,880,0
10449.72,1,1,0,0,0,4,162,0
960.01,13,1,0,0,0,8,567,0
10746.04,11,0,0,0,0,17,790,0
4673.04,20,0,0,0,1,11,87,0
11183.06,15,0,0,0,0,6,841,0
3396.43,13,0,0,1,0,6,565,0
2868.94,23,0,1,0,0,2,311,0
14804.91,17,0,0,0,0,16,411,0
1745.45,4,0,0,1,0,15,123,1
11165.57,15,0,0,0,0,16,334,0
3980.13,6,1,0,0,1,6,884,0
4340.46,1,1,0,0,0,5,340,0
2223.08,2,1,0,1,0,4,922,1
5116.42,16,0,0,0,0,6,41,0
2370.13,14,0,0,0,0,5,967,0
250.37,20,0,0,0,1,16,728,0
1914.71,8,1,0,0,4,9,73,1
48.4,18,0,0,0,1,8,747,0
23007.83,7,0,0,0,0,18,71,0
20253.92,10,0,0,0,0,4,741,0
3026.7,4,1,1,1,0,15,196,1
7829.91,19,0,0,0,0,11,447,0
2556.11,15,0,0,0,0,12,331,0
6681.88,1,0,0,0,1,8,708,0
9831.78,18,1,0,0,0,5,220,0
17607.25,18,0,0,0,0,9,183,0
3077.08,11,0,0,0,0,5,177,0
9185.39,19,0,0,0,1,6,475,0
1864.89,15,0,1,0,0,8,849,0
27843.79,12,0,0,1,0,13,360,1
166.64,14,0,0,1,0,11,646,0
5560.91,10,0,1,0,0,8,465,0
6474.15,16,1,0,0,0,8,235,0
6999.39,11,0,0,0,0,19,437,0
779.64,20,1,0,0,0,7,140,0
16745.22,21,0,0,0,0,18,488,0
1209.37,10,0,0,0,0,5,769,0
5859.14,1,1,0,1,1,8,285,1
1521.39,23,0,0,1,0,8,602,0
2212.23,18,0,0,0,0,12,328,0
4754.01,15,0,0,0,0,6,51,0
3249.4,21,1,0,0,1,9,698,0
1057.73,7,0,0,0,0,12,478,0
1134.75,14,0,0,0,0,11,286,0
3259.2,17,1,0,0,1,7,320,0
8505.15,13,0,0,0,0,4,634,0
13704.62,17,0,0,0,0,6,179,0
537.27,11,0,0,1,0,16,132,0
3006.39,23,1,0,0,0,10,600,1
643.8,16,0,0,0,4,9,730,0
110.39,16,0,0,0,0,4,200,0
6513.26,20,0,1,1,0,8,607,0
5544.6,17,1,0,1,4,5,594,1
1077.72,15,1,0,0,1,7,445,0
1607.97,12,0,0,1,0,3,674,0
153.96,10,0,0,0,1,3,315,0
10818.94,21,1,1,0,1,10,801,1
22069.48,19,0,1,0,1,14,808,1
883.34,22,1,0,0,0,7,73,0
1589.69,11,0,0,0,0,4,852,0
12178.36,23,0,0,0,0,10,808,0
15669.86,12,0,0,0,0,11,943,0
3274.51,17,0,0,0,0,4,686,0
321.69,11,0,0,0,0,10,2,0
251.13,7,0,0,0,0,9,619,0
5129.19,19,0,0,0,0,5,679,0
3004.32,8,0,0,0,0,5,21,0
184.43,20,0,0,1,0,16,462,0
5261.65,6,0,0,1,2,6,350,0
78.2,17,1,0,0,1,11,554,0
9299.27,10,0,0,0,4,8,814,0
2205.44,7,0,0,0,0,15,115,0
256.54,7,0,0,1,1,5,371,0
5335.52,12,0,0,0,2,7,17,0
3051.84,19,0,0,1,2,27,289,0
21862.07,2,1,0,0,1,5,331,1
4724.19,0,1,0,1,0,9,504,1
1941.48,11,0,0,0,0,7,42,0
7425.65,9,1,0,1,2,4,229,1
1910.54,23,0,0,0,1,4,776,0
14085.67,9,0,0,1,2,7,132,0
2827.35,23,0,0,0,0,8,487,0
4799.29,6,0,0,0,0,11,618,0
321.38,23,0,1,1,0,4,139,1
3342.02,15,0,0,0,2,10,149,0
10725.75,7,0,0,0,2,6,388,0
9838.53,14,1,0,0,0,12,239,0
1534.08,12,0,0,0,1,9,747,0
1547.71,10,0,0,1,0,5,269,0
10209.63,9,0,1,0,0,13,287,0
15999.81,16,1,0,0,0,7,949,0
611.32,12,1,0,1,1,9,388,0
3597.66,13,0,0,0,2,8,255,0
2479.99,8,1,0,1,0,1,272,0
12283.18,12,1,1,1,0,3,883,1
533.32,10,0,0,0,0,6,104,0
1432.89,3,0,0,0,0,9,49,0
8387.3,12,0,0,1,4,16,298,1
325.94,12,0,1,1,2,5,342,1
4079.97,13,0,0,1,0,12,312,0
3511.53,17,1,0,0,0,7,478,0
2452.41,12,0,0,0,0,12,848,0
3020.92,20,0,0,0,0,14,964,0
4539.38,21,0,0,0,1,8,882,0
1065.9,19,0,0,0,0,8,500,0
5101.73,19,0,0,0,2,7,857,0
9831.85,19,0,0,0,0,8,551,0
8576.72,10,0,0,0,4,9,234,0
1012.71,6,1,0,1,0,6,685,0
979.82,22,0,0,1,2,5,304,0
1883.28,11,1,1,0,1,3,319,1
2697.81,18,0,0,0,0,11,535,0
3160.11,13,0,0,0,0,3,366,0
6840.93,23,0,0,0,2,3,301,0
360.1,15,0,0,0,0,13,898,0
